"Velocity_ft_p_s:0","Velocity_ft_p_s:1","Velocity_ft_p_s:2","Bed_Elev_ft","Water_Depth_ft","Water_Elev_ft","ManningN","h_99_percent","h_90_percent","h_50_percent","h_10_percent","h_1_percent","Points:0","Points:1","Points:2"
-0.018931,0.0083236,0,951.61,0.098715,945.42,0.06,0.089899,0.098126,0.098964,0.099593,0.1,4.0538e+05,1.8052e+06,951.61
-0.0053575,-0.037079,0,951.5,0.09871,945.31,0.06,0.089946,0.098123,0.09896,0.099592,0.1,4.0538e+05,1.8052e+06,951.5
-0.023208,0.010204,0,952.87,0.098872,950.59,0.06,0.088301,0.098236,0.099083,0.099652,0.1,4.0543e+05,1.8053e+06,952.87
-0.023208,0.010204,0,953.5,0.098872,951.9,0.06,0.088301,0.098236,0.099083,0.099652,0.1,4.0548e+05,1.8053e+06,953.5
-0.025877,-0.00033754,0,953.54,0.098866,951.96,0.059898,0.088472,0.098172,0.099051,0.099645,0.1,4.0548e+05,1.8053e+06,953.54
-0.031959,0.0085707,0,953.43,0.098793,951.79,0.059801,0.088679,0.098029,0.098941,0.099597,0.1,4.0548e+05,1.8053e+06,953.43
-0.02037,0.0054627,0,953.18,0.096908,946.85,0.059873,0.089759,0.095763,0.096689,0.098407,0.1,4.0549e+05,1.8053e+06,953.18
-0.010266,0.012338,0,943.65,0.098156,942.97,0.06,0.083094,0.094744,0.097702,0.099338,0.1,4.0653e+05,1.8053e+06,943.65
-0.010266,0.012338,0,945.33,0.098156,943.96,0.06,0.083094,0.094744,0.097702,0.099338,0.1,4.0649e+05,1.8053e+06,945.33
-0.0064954,-0.023623,0,945.43,0.098156,943.98,0.06,0.083094,0.094744,0.097702,0.099338,0.1,4.0648e+05,1.8053e+06,945.43
-0.0064954,-0.023623,0,944.87,0.098156,943.52,0.06,0.083094,0.094744,0.097702,0.099338,0.1,4.0648e+05,1.8052e+06,944.87
-0.006669,0.0033706,0,943.37,0.098939,942.86,0.06,0.090497,0.096931,0.098644,0.099621,0.1,4.0658e+05,1.8053e+06,943.37
-0.006669,0.0033706,0,943.65,0.098939,943.01,0.06,0.090497,0.096931,0.098644,0.099621,0.1,4.0653e+05,1.8053e+06,943.65
-0.0096991,0.0020666,0,943.7,0.098648,943.07,0.06,0.087687,0.096105,0.098288,0.099515,0.1,4.0653e+05,1.8053e+06,943.7
-0.0067669,0.0015914,-0,943.07,0.099069,942.01,0.06,0.092523,0.097485,0.098884,0.099684,0.1,4.0663e+05,1.8052e+06,943.07
0.00036879,0.00020191,0,942.75,0.087184,942.17,0.06,0.061242,0.071225,0.082044,0.091784,0.1,4.0843e+05,1.8053e+06,942.75
0.00036879,0.00020191,0,944.76,0.087184,943.24,0.06,0.061242,0.071225,0.082044,0.091784,0.1,4.0839e+05,1.8052e+06,944.76
-0.00045175,-0.00072568,0,944.62,0.068203,942.97,0.055,0.0037972,0.028595,0.05546,0.07961,0.1,4.0901e+05,1.8052e+06,944.62
-0.0001995,-0.00064547,0,944.05,0.053793,942.83,0.055,0,0.018027,0.042286,0.064093,0.1,4.0903e+05,1.8052e+06,944.05
0.0040494,-0.0022102,0,950.31,0.094384,948.57,0.06,0.042019,0.091311,0.09547,0.098282,0.1,4.0523e+05,1.8052e+06,950.31
0.02242,-0.010221,0,949.57,0.09528,945.7,0.06,0.067666,0.090809,0.094792,0.097799,0.1,4.0518e+05,1.8052e+06,949.57
-0.010456,0.013812,-0,943.08,0.099343,942.04,0.06,0.095053,0.098221,0.09919,0.099779,0.1,4.0663e+05,1.8052e+06,943.08
-0.0030979,0.00015335,0,943.42,0.099384,943,0.06,0.095104,0.098217,0.09915,0.099741,0.1,4.0668e+05,1.8052e+06,943.42
-0.015261,0.012537,0,943.42,0.099345,943,0.06,0.094474,0.09806,0.099097,0.099741,0.1,4.0668e+05,1.8052e+06,943.42
-0.013092,0.0082117,-0,943.09,0.099377,942.07,0.06,0.095583,0.098352,0.099233,0.099777,0.1,4.0663e+05,1.8052e+06,943.09
0.00094018,0.0062517,0,943.09,0.099012,941.87,0.06,0.094483,0.097239,0.098806,0.09977,0.1,4.0673e+05,1.8052e+06,943.09
0.0010559,0.0070469,0,943.42,0.099363,942.96,0.06,0.095069,0.098161,0.09913,0.099742,0.1,4.0668e+05,1.8052e+06,943.42
-0.00044068,-0.00038075,0,945.54,0.06436,943.49,0.06,0,0.019972,0.050063,0.077154,0.1,4.0838e+05,1.8052e+06,945.54
-0.00044068,-0.00038075,0,946.79,0.06436,945.12,0.06,0,0.019972,0.050063,0.077154,0.1,4.0835e+05,1.8052e+06,946.79
0.0002508,0.0014405,0,945.44,0.066461,943.63,0.055,0.025402,0.038482,0.052699,0.078496,0.1,4.0897e+05,1.8052e+06,945.44
-0.00045175,-0.00072568,0,945.29,0.068203,943.41,0.055,0.0037972,0.028595,0.05546,0.07961,0.1,4.0898e+05,1.8052e+06,945.29
-0.0061098,-0.0021811,0,943.05,0.099162,941.87,0.06,0.096059,0.09766,0.099004,0.099828,0.1,4.0673e+05,1.8052e+06,943.05
-0.017795,-0.012416,0,943.07,0.099612,942.41,0.059851,0.097566,0.098873,0.099458,0.099821,0.1,4.0678e+05,1.8052e+06,943.07
-0.015811,-0.011056,0,943.07,0.099228,941.9,0.059867,0.096692,0.097856,0.099091,0.099841,0.1,4.0673e+05,1.8052e+06,943.07
-0.017795,-0.012416,0,942.76,0.099612,941.8,0.059851,0.097566,0.098873,0.099458,0.099821,0.1,4.0683e+05,1.8051e+06,942.76
-0.000105,0.014854,0,942.77,0.099612,941.79,0.059851,0.097566,0.098873,0.099458,0.099821,0.1,4.0683e+05,1.8051e+06,942.77
-3.2729e-06,-0.00046958,0,947.4,0.07084,945.5,0.06,0.014993,0.034521,0.059142,0.081308,0.1,4.0834e+05,1.8051e+06,947.4
0.0011294,0.0017415,0,945.63,0.029698,943.73,0.055,0,0,0.00018408,0.054927,0.1,4.0894e+05,1.8051e+06,945.63
-0.017284,-0.002708,0,943.08,0.099693,942.2,0.059877,0.098255,0.099091,0.099564,0.099874,0.1,4.0688e+05,1.8051e+06,943.08
-0.017284,-0.002708,0,942.77,0.099693,941.8,0.059877,0.098255,0.099091,0.099564,0.099874,0.1,4.0683e+05,1.8051e+06,942.77
-0.014676,0.0032352,0,942.76,0.099682,941.8,0.059873,0.098129,0.09906,0.09955,0.099867,0.1,4.0683e+05,1.8051e+06,942.76
-0.0032855,0.0088662,0,942.77,0.099643,941.79,0.059859,0.097792,0.098954,0.099498,0.099841,0.1,4.0683e+05,1.8051e+06,942.77
-0.0096379,0.00067995,0,943.43,0.099707,942.98,0.059881,0.098369,0.099154,0.099563,0.099861,0.1,4.0693e+05,1.8051e+06,943.43
-0.0096379,0.00067995,0,943.09,0.099707,942.22,0.059881,0.098369,0.099154,0.099563,0.099861,0.1,4.0688e+05,1.8051e+06,943.09
-0.0052403,0.010321,0,943.73,0.099321,943.33,0.06,0.096528,0.098079,0.099114,0.09976,0.1,4.0698e+05,1.8051e+06,943.73
-0.0052403,0.010321,0,943.44,0.099321,942.94,0.06,0.096528,0.098079,0.099114,0.09976,0.1,4.0693e+05,1.8051e+06,943.44
-0.0052403,0.010321,0,943.73,0.099321,943.18,0.06,0.096528,0.098079,0.099114,0.09976,0.1,4.0703e+05,1.8051e+06,943.73
-3.2729e-06,-0.00046958,0,947.4,0.07084,944.76,0.06,0.014993,0.034521,0.059142,0.081308,0.1,4.0834e+05,1.8051e+06,947.4
0.00012333,0.00029524,0,946.93,0.076857,944.58,0.06,0.029999,0.04803,0.067572,0.085165,0.1,4.0834e+05,1.8051e+06,946.93
0.00039618,0.0014898,0,947.62,0.066791,944.69,0.055,0.025202,0.038139,0.05345,0.078711,0.1,4.0892e+05,1.8051e+06,947.62
0.0011294,0.0017415,0,945.9,0.029698,943.65,0.055,0,0,0.00018408,0.054927,0.1,4.0893e+05,1.8051e+06,945.9
-0.0012974,0.001595,0,948.24,0.096936,947.2,0.06,0.066587,0.096388,0.098157,0.099462,0.1,4.0493e+05,1.8051e+06,948.24
-0.0012974,0.001595,0,947.96,0.096936,946.88,0.06,0.066587,0.096388,0.098157,0.099462,0.1,4.0488e+05,1.805e+06,947.96
-0.0004238,-0.015933,0,948,0.09699,947.12,0.06,0.065722,0.096456,0.09822,0.099487,0.1,4.0488e+05,1.805e+06,948
-0.00074978,0.00088582,0,947.38,0.096327,941.9,0.06,0.076328,0.09562,0.097447,0.099183,0.1,4.0498e+05,1.805e+06,947.38
-0.026486,0.0048957,0,943.74,0.099676,943.22,0.059868,0.098371,0.099045,0.099504,0.099834,0.1,4.0703e+05,1.8051e+06,943.74
-0.024089,0.0068299,0,944.38,0.099598,943.75,0.059822,0.097986,0.098801,0.099383,0.099795,0.1,4.0708e+05,1.8051e+06,944.38
-0.024089,0.0068299,0,943.75,0.099598,943.21,0.059822,0.097986,0.098801,0.099383,0.099795,0.1,4.0703e+05,1.8051e+06,943.75
-0.024089,0.0068299,0,944.38,0.099598,943.55,0.059822,0.097986,0.098801,0.099383,0.099795,0.1,4.0713e+05,1.805e+06,944.38
0.00012333,0.00029524,0,946.65,0.076857,943.83,0.06,0.029999,0.04803,0.067572,0.085165,0.1,4.0834e+05,1.805e+06,946.65
8.9765e-05,0.00020525,0,946.96,0.080881,943.98,0.06,0.04217,0.057065,0.07321,0.087745,0.1,4.0833e+05,1.805e+06,946.96
0.00020348,8.6472e-05,0,946.69,0.083713,943.88,0.06,0.050735,0.063424,0.077178,0.089561,0.1,4.0833e+05,1.805e+06,946.69
0.00057469,0.00084942,0,948.21,0.032434,945.05,0.055,0,0,0.005243,0.056687,0.1,4.089e+05,1.805e+06,948.21
-0.0056574,-0.014175,0,947.97,0.098199,947.13,0.06,0.079524,0.097866,0.098929,0.09963,0.1,4.0488e+05,1.805e+06,947.97
-0.0056574,-0.014175,0,947.02,0.098199,944.88,0.06,0.079524,0.097866,0.098929,0.09963,0.1,4.0483e+05,1.805e+06,947.02
-0.0064026,-0.0098489,0,947.99,0.09775,947.2,0.06,0.074398,0.097343,0.098666,0.099577,0.1,4.0488e+05,1.805e+06,947.99
-0.010221,-0.001878,0,940.16,0.094737,938.52,0.045,0.058403,0.090548,0.094887,0.098272,0.1,4.0572e+05,1.805e+06,940.16
-0.0080583,-0.021139,0,940.16,0.094398,938.72,0.045,0.051954,0.089572,0.094576,0.09826,0.1,4.0573e+05,1.805e+06,940.16
-0.045939,-0.052465,0,940.21,0.094575,938.75,0.045,0.054499,0.089599,0.094596,0.098301,0.1,4.0574e+05,1.805e+06,940.21
-0.027099,-0.051474,0,940.47,0.09503,938.65,0.045,0.055275,0.089645,0.094739,0.098363,0.1,4.0578e+05,1.805e+06,940.47
-0.025925,-0.014749,0,940.16,0.094487,938.62,0.045,0.053843,0.089606,0.094576,0.098294,0.1,4.0573e+05,1.805e+06,940.16
-0.021733,-0.04816,0,940.47,0.09675,938.62,0.045,0.072458,0.092727,0.096334,0.098918,0.1,4.0579e+05,1.805e+06,940.47
0.0087758,-0.0022133,0,940.47,0.070708,938.34,0.045,0.021897,0.062713,0.080642,0.09281,0.1,4.0581e+05,1.805e+06,940.47
-0.0030537,-0.018955,0,940.47,0.096134,938.51,0.045,0.066434,0.091583,0.095734,0.098723,0.1,4.0578e+05,1.805e+06,940.47
-0.03502,0.0076024,-0,940.47,0.092152,939.26,0.045,0.0675,0.09067,0.093528,0.095501,0.1,4.0598e+05,1.805e+06,940.47
-0.063419,0.0010284,-0,940.47,0.086424,939.2,0.045,0.059734,0.071383,0.085443,0.094118,0.1,4.0595e+05,1.805e+06,940.47
-0.023157,0.008091,-0,940.46,0.093279,939.27,0.045,0.075546,0.091999,0.094207,0.095733,0.1,4.0598e+05,1.805e+06,940.46
-0.023135,0.0083384,-0,940.46,0.093574,939.61,0.045,0.073728,0.092365,0.094743,0.096395,0.1,4.0598e+05,1.805e+06,940.46
0.0047325,-0.010845,0,940.44,0.089106,939.3,0.045,0.073703,0.087896,0.089769,0.091333,0.1,4.0603e+05,1.805e+06,940.44
-0.00066093,-0.011042,0,940.46,0.088788,939.31,0.045,0.071348,0.08754,0.089604,0.091287,0.1,4.0603e+05,1.805e+06,940.46
0.013625,-0.012548,0,940.15,0.099154,938.45,0.045,0.094028,0.098346,0.099034,0.099592,0.1,4.0608e+05,1.805e+06,940.15
0.013242,-0.01257,0,940.15,0.099142,938.45,0.045,0.093946,0.098337,0.099031,0.099591,0.1,4.0608e+05,1.805e+06,940.15
0.013771,-0.012494,0,940.15,0.099042,938.44,0.045,0.093279,0.098184,0.098949,0.099558,0.1,4.0608e+05,1.805e+06,940.15
0.014582,-0.012631,0,940.16,0.099355,938.45,0.045,0.094905,0.098431,0.099104,0.099625,0.1,4.0608e+05,1.805e+06,940.16
-0.015422,-0.0058461,-0,940.72,0.094082,939,0.045,0.068597,0.090849,0.095452,0.098536,0.1,4.0622e+05,1.805e+06,940.72
-0.020378,0.0017106,-0,940.84,0.097124,939.1,0.045,0.085164,0.093713,0.0972,0.099276,0.1,4.0623e+05,1.805e+06,940.84
-0.014523,-0.0056659,-0,940.83,0.097201,939.1,0.045,0.086772,0.094025,0.097291,0.09931,0.1,4.0623e+05,1.805e+06,940.83
-0.014012,-0.0046951,-0,940.85,0.097336,939.15,0.045,0.087921,0.094303,0.097419,0.099342,0.1,4.0623e+05,1.805e+06,940.85
-0.0076904,-0.00069546,-0,940.86,0.098546,939.88,0.045,0.087748,0.096403,0.098301,0.099416,0.1,4.0628e+05,1.805e+06,940.86
-0.0049426,-0.0043641,0,940.82,0.098531,939.88,0.045,0.088225,0.096388,0.098243,0.099393,0.1,4.0628e+05,1.805e+06,940.82
-0.0033539,-0.0057112,0,940.84,0.098509,939.9,0.045,0.088502,0.096239,0.09818,0.099369,0.1,4.0628e+05,1.805e+06,940.84
0.0098803,-0.0043312,0,940.52,0.098449,939.82,0.045,0.087941,0.096055,0.098103,0.099345,0.1,4.0633e+05,1.805e+06,940.52
0.0090363,-0.0029813,0,940.49,0.098443,939.79,0.045,0.088379,0.096023,0.098058,0.099334,0.1,4.0633e+05,1.805e+06,940.49
0.0078028,-0.0050008,0,940.52,0.098429,939.81,0.045,0.088714,0.095972,0.098006,0.09932,0.1,4.0633e+05,1.805e+06,940.52
0.015187,-0.0052005,0,940.51,0.09846,939.74,0.045,0.088865,0.095995,0.098045,0.099333,0.1,4.0638e+05,1.805e+06,940.51
0.010224,0.001854,0,940.49,0.098379,939.72,0.045,0.088871,0.095891,0.097945,0.099289,0.1,4.0638e+05,1.805e+06,940.49
0.00092777,0.0048396,0,940.51,0.098287,939.74,0.045,0.088801,0.095765,0.097831,0.09924,0.1,4.0638e+05,1.805e+06,940.51
-0.0011883,0.0039096,0,940.83,0.098363,939.52,0.045,0.089552,0.095976,0.097891,0.099254,0.1,4.0643e+05,1.805e+06,940.83
-0.0079814,0.0095087,0,940.83,0.098489,939.49,0.045,0.090019,0.096217,0.098055,0.099321,0.1,4.0643e+05,1.805e+06,940.83
-0.020777,0.020507,0,940.83,0.098608,939.51,0.045,0.090426,0.096443,0.098212,0.099387,0.1,4.0643e+05,1.805e+06,940.83
-0.021542,0.01404,0,940.21,0.09869,939.2,0.045,0.091213,0.096647,0.098257,0.099405,0.1,4.0648e+05,1.805e+06,940.21
-0.020748,-0.00044309,0,940.16,0.098491,939.16,0.045,0.089269,0.096025,0.097968,0.09933,0.1,4.0648e+05,1.805e+06,940.16
-0.01564,-0.0081822,0,940.12,0.098105,939.15,0.045,0.085472,0.09482,0.097412,0.099188,0.1,4.0648e+05,1.805e+06,940.12
-0.036332,0.022732,0,944.39,0.099411,943.51,0.06,0.097097,0.098185,0.099081,0.099702,0.1,4.0713e+05,1.805e+06,944.39
-0.033574,0.014039,0,944.72,0.099537,944.14,0.06,0.09782,0.098502,0.099245,0.099759,0.1,4.0718e+05,1.805e+06,944.72
-0.033574,0.014039,0,944.39,0.099537,943.55,0.06,0.09782,0.098502,0.099245,0.099759,0.1,4.0713e+05,1.805e+06,944.39
-0.026818,0.013014,0,944.39,0.09948,943.53,0.06,0.097491,0.098358,0.099171,0.099733,0.1,4.0713e+05,1.805e+06,944.39
-0.033574,0.014039,0,944.39,0.099537,943.99,0.06,0.09782,0.098502,0.099245,0.099759,0.1,4.0723e+05,1.805e+06,944.39
-0.013566,0.0076581,0,944.4,0.099493,944,0.06,0.097798,0.098454,0.099185,0.099737,0.1,4.0723e+05,1.805e+06,944.4
-0.012121,0.0034068,0,944.41,0.099453,944,0.06,0.097778,0.098411,0.09913,0.099718,0.1,4.0723e+05,1.805e+06,944.41
0.00020348,8.6472e-05,0,944.69,0.083713,943.03,0.06,0.050735,0.063424,0.077178,0.089561,0.1,4.0833e+05,1.805e+06,944.69
-7.3048e-05,-0.00013015,0,944.9,0.086061,943.12,0.06,0.057836,0.068696,0.080467,0.091065,0.1,4.0833e+05,1.805e+06,944.9
4.906e-05,-0.00045566,0,944.79,0.087817,943.07,0.06,0.063147,0.07264,0.082928,0.092191,0.1,4.0833e+05,1.805e+06,944.79
7.7852e-05,-0.0017599,0,946.75,0.088144,944.14,0.055,0.064134,0.073373,0.083386,0.092401,0.1,4.0888e+05,1.805e+06,946.75
0.00057469,0.00084942,0,947.7,0.032434,944.13,0.055,0,0,0.005243,0.056687,0.1,4.0888e+05,1.805e+06,947.7
0.0050044,-0.010494,0,946.98,0.098032,944.94,0.06,0.077079,0.0977,0.098864,0.099559,0.1,4.0483e+05,1.805e+06,946.98
0.0050044,-0.010494,0,946.68,0.098032,945.79,0.06,0.077079,0.0977,0.098864,0.099559,0.1,4.0478e+05,1.8049e+06,946.68
-0.006896,0.00064522,0,947,0.098032,944.85,0.06,0.077079,0.0977,0.098864,0.099559,0.1,4.0483e+05,1.805e+06,947
-0.0070172,-0.00031063,0,940.09,0.09643,938.61,0.045,0.078281,0.095546,0.097452,0.099257,0.1,4.0573e+05,1.805e+06,940.09
0.013331,-0.00034724,0,940.39,0.096991,938.48,0.045,0.079376,0.095455,0.097555,0.099308,0.1,4.0578e+05,1.805e+06,940.39
-0.016833,-0.0057534,-0,940.74,0.094683,939.03,0.045,0.075507,0.091606,0.095823,0.098678,0.1,4.0623e+05,1.805e+06,940.74
-0.010038,-0.0034186,-0,940.38,0.085874,939.28,0.045,0.028509,0.079638,0.089167,0.095755,0.1,4.0628e+05,1.805e+06,940.38
-0.0028543,-0.0084852,0,939.25,0.087812,938.33,0.045,0.038091,0.08206,0.090624,0.096306,0.1,4.0632e+05,1.8049e+06,939.25
-0.022021,-0.025651,0,939.62,0.094147,938.69,0.045,0.073834,0.082094,0.089929,0.096583,0.1,4.0651e+05,1.8049e+06,939.62
-0.043174,-0.024347,-0,938.97,0.089244,938.2,0.045,0.065206,0.072014,0.082653,0.093265,0.1,4.065e+05,1.8049e+06,938.97
-0.044216,0.0007969,0,940.04,0.098215,939.12,0.045,0.085644,0.094847,0.097549,0.099232,0.1,4.0649e+05,1.805e+06,940.04
-0.039306,-0.0022377,0,940.14,0.098143,939.14,0.045,0.085381,0.094775,0.097447,0.099199,0.1,4.0648e+05,1.805e+06,940.14
0.00037034,-0.0060704,0,944.7,0.099368,944.16,0.06,0.097713,0.098378,0.099014,0.099638,0.1,4.0728e+05,1.805e+06,944.7
-0.0066887,0.0034932,0,944.7,0.099407,944.16,0.06,0.097743,0.098393,0.099068,0.099675,0.1,4.0728e+05,1.805e+06,944.7
-0.0066887,0.0034932,0,944.39,0.099407,944,0.06,0.097743,0.098393,0.099068,0.099675,0.1,4.0723e+05,1.805e+06,944.39
0.0034208,-0.0030814,0,945.34,0.099361,944.57,0.06,0.097551,0.098351,0.099003,0.09963,0.1,4.0733e+05,1.805e+06,945.34
0.0031345,-0.00258,0,945.36,0.099365,944.58,0.06,0.097625,0.098363,0.099008,0.099634,0.1,4.0733e+05,1.805e+06,945.36
0.0031345,-0.00258,0,944.71,0.099365,944.18,0.06,0.097625,0.098363,0.099008,0.099634,0.1,4.0728e+05,1.805e+06,944.71
0.0034208,-0.0030814,0,944.71,0.099361,943.86,0.06,0.097551,0.098351,0.099003,0.09963,0.1,4.0738e+05,1.8049e+06,944.71
4.906e-05,-0.00045566,0,943.6,0.087817,942.51,0.06,0.063147,0.07264,0.082928,0.092191,0.1,4.0833e+05,1.8049e+06,943.6
-0.00026071,-0.00068305,0,943.66,0.087842,942.54,0.06,0.063225,0.072697,0.082964,0.092207,0.1,4.0833e+05,1.8049e+06,943.66
0.00010725,-0.0012509,0,943.69,0.087868,942.52,0.06,0.063302,0.072754,0.082999,0.092224,0.1,4.0833e+05,1.8049e+06,943.69
-3.3624e-05,0.00024666,0,946.46,0.065971,943.91,0.055,0,0.023561,0.052312,0.078191,0.1,4.0888e+05,1.8049e+06,946.46
-3.3624e-05,0.00024666,0,946.66,0.065971,944.69,0.055,0,0.023561,0.052312,0.078191,0.1,4.0891e+05,1.8049e+06,946.66
-0.033695,-0.0023486,0,946.43,0.091719,945.05,0.06,0,0.090997,0.095653,0.098344,0.1,4.0478e+05,1.8049e+06,946.43
-0.033695,-0.0023486,0,946.18,0.091719,944.54,0.06,0,0.090997,0.095653,0.098344,0.1,4.0474e+05,1.8049e+06,946.18
0.00029554,0.019924,0,941.12,0.09389,938.92,0.045,0.085094,0.093653,0.094438,0.094984,0.1,4.0533e+05,1.8049e+06,941.12
-0.0048822,0.015649,0,940.95,0.088024,938.75,0.045,0.065579,0.08407,0.089958,0.09386,0.1,4.0532e+05,1.8049e+06,940.95
0.0058845,0.006721,0,940.81,0.092092,938.64,0.045,0.077439,0.091647,0.093468,0.094611,0.1,4.0535e+05,1.8049e+06,940.81
0.0035718,0.0072533,0,940.81,0.094097,938.66,0.045,0.087063,0.093864,0.094549,0.095021,0.1,4.0535e+05,1.8049e+06,940.81
0.00043487,-0.010554,0,938.95,0.092987,938.23,0.045,0.052767,0.089173,0.094457,0.097806,0.1,4.0633e+05,1.8049e+06,938.95
0.016188,-0.017455,0,938.16,0.074481,937.25,0.045,0.03608,0.051077,0.074304,0.089622,0.1,4.0638e+05,1.8049e+06,938.16
-0.014404,-0.018164,0,938.42,0.074303,937.67,0.045,0.037163,0.049599,0.071428,0.087413,0.1,4.0643e+05,1.8049e+06,938.42
-0.079971,-0.019102,-0,938.5,0.079166,937.78,0.045,0.037499,0.04396,0.070429,0.087856,0.1,4.0648e+05,1.8049e+06,938.5
0.00094599,-0.00017014,0,944.7,0.099395,943.86,0.06,0.097603,0.098382,0.09903,0.099658,0.1,4.0738e+05,1.8049e+06,944.7
0.00094599,-0.00017014,0,944.39,0.099395,943.74,0.06,0.097603,0.098382,0.09903,0.099658,0.1,4.0743e+05,1.8049e+06,944.39
-0.00018884,-0.0035525,0,944.4,0.099405,943.74,0.06,0.097657,0.098417,0.099048,0.099664,0.1,4.0743e+05,1.8049e+06,944.4
0.00014045,-0.0021591,0,943.72,0.087928,942.53,0.06,0.063482,0.072888,0.083083,0.092262,0.1,4.0833e+05,1.8049e+06,943.72
0.00014045,-0.0021591,0,951.15,0.087928,946.08,0.06,0.063482,0.072888,0.083083,0.092262,0.1,4.0828e+05,1.8049e+06,951.15
-0.00012021,-0.0009775,0,943.67,0.087898,942.55,0.06,0.063392,0.072821,0.083041,0.092243,0.1,4.0833e+05,1.8049e+06,943.67
-0.0001879,0.00066673,0,945.27,0.050164,943.71,0.055,0.025453,0.034627,0.04516,0.05464,0.1,4.0893e+05,1.8049e+06,945.27
-0.0064618,-0.0075327,0,946.24,0.095838,944.91,0.06,0.050684,0.095494,0.097841,0.099131,0.1,4.0473e+05,1.8049e+06,946.24
-0.0064618,-0.0075327,0,945.32,0.095838,944.04,0.06,0.050684,0.095494,0.097841,0.099131,0.1,4.0473e+05,1.8048e+06,945.32
-0.0046033,-0.0055947,0,945.41,0.097149,944.11,0.06,0.066817,0.096925,0.098538,0.099381,0.1,4.0473e+05,1.8048e+06,945.41
0.0097335,0.0099765,0,938.84,0.09704,937.72,0.045,0.075307,0.094982,0.097539,0.099275,0.1,4.0518e+05,1.8048e+06,938.84
0.0088784,0.0097607,0,938.84,0.098726,937.74,0.045,0.088262,0.097187,0.098623,0.099682,0.1,4.0518e+05,1.8048e+06,938.84
0.010243,0.0092707,0,938.84,0.096453,937.71,0.045,0.074961,0.093338,0.096716,0.098962,0.1,4.0518e+05,1.8048e+06,938.84
0.0064357,0.0030572,0,945.06,0.099133,944.44,0.06,0.096676,0.097743,0.098639,0.099499,0.1,4.0748e+05,1.8048e+06,945.06
0.0041225,-0.00041962,0,945.06,0.099247,944.45,0.06,0.09708,0.09802,0.098807,0.099568,0.1,4.0748e+05,1.8048e+06,945.06
0.0041225,-0.00041962,0,944.42,0.099247,943.73,0.06,0.09708,0.09802,0.098807,0.099568,0.1,4.0743e+05,1.8049e+06,944.42
0.00014045,-0.0021591,0,951.46,0.087928,946.3,0.06,0.063482,0.072888,0.083083,0.092262,0.1,4.0828e+05,1.8048e+06,951.46
-6.3246e-05,-0.0016513,0,951.51,0.087747,946.31,0.06,0.062935,0.072482,0.08283,0.092147,0.1,4.0828e+05,1.8048e+06,951.51
-0.0013532,0.0023035,0,945.3,0.051074,943.68,0.055,0.02766,0.03667,0.046435,0.055224,0.1,4.0893e+05,1.8049e+06,945.3
-0.0020191,0.0034371,0,946.34,0.076207,944.64,0.055,0.04127,0.054714,0.069285,0.082399,0.1,4.0897e+05,1.8048e+06,946.34
0.029641,-0.026122,0,937.29,0.088281,936.81,0.06,0.056847,0.079449,0.089965,0.095822,0.1,4.0408e+05,1.8048e+06,937.29
0.037525,-0.032392,0,937.56,0.08958,936.76,0.06,0.062037,0.081753,0.090963,0.096222,0.1,4.0405e+05,1.8048e+06,937.56
0.018496,-0.024663,0,937.37,0.088614,936.79,0.06,0.058117,0.079764,0.090084,0.095805,0.1,4.0413e+05,1.8048e+06,937.37
-0.0089911,-0.020282,-0,937.86,0.088441,936.91,0.06,0.057852,0.079276,0.089763,0.09562,0.1,4.0418e+05,1.8048e+06,937.86
-0.018405,-0.018687,-0,938.51,0.088717,937.35,0.06,0.058734,0.080002,0.090212,0.09588,0.1,4.0423e+05,1.8048e+06,938.51
-0.017712,-0.012329,-0,939.95,0.082467,938.19,0.06,0.047699,0.06919,0.085068,0.093811,0.1,4.0428e+05,1.8048e+06,939.95
-0.012428,-0.01299,-0,940.56,0.071634,938.22,0.06,0.03521,0.049848,0.0757,0.089976,0.1,4.0433e+05,1.8048e+06,940.56
-0.012252,-0.013007,-0,940.5,0.071699,938.16,0.06,0.035332,0.049953,0.075753,0.090002,0.1,4.0433e+05,1.8048e+06,940.5
-0.011434,-0.010429,0,945.21,0.095916,943.94,0.06,0.052424,0.095701,0.097928,0.099109,0.1,4.0473e+05,1.8048e+06,945.21
-0.011434,-0.010429,0,944.31,0.095916,942.69,0.06,0.052424,0.095701,0.097928,0.099109,0.1,4.0468e+05,1.8048e+06,944.31
-0.0049319,-0.0062934,0,945.33,0.096637,944.1,0.06,0.060844,0.096417,0.098285,0.099268,0.1,4.0473e+05,1.8048e+06,945.33
-0.0092571,0.018945,0,945.36,0.098933,944.37,0.06,0.096047,0.097279,0.09834,0.099374,0.1,4.0753e+05,1.8048e+06,945.36
-0.0092571,0.018945,0,945.06,0.098933,944.4,0.06,0.096047,0.097279,0.09834,0.099374,0.1,4.0748e+05,1.8048e+06,945.06
-0.0080916,0.0053441,0,945.07,0.099039,944.44,0.06,0.09638,0.097525,0.098498,0.09944,0.1,4.0748e+05,1.8048e+06,945.07
-0.0092571,0.018945,0,943.2,0.098933,942.81,0.06,0.096047,0.097279,0.09834,0.099374,0.1,4.0758e+05,1.8048e+06,943.2
